caldt,vwretd
19830114,0.006310
19830117,0.000785
19830118,-0.001962
19830119,-0.007782
19830120,0.006276
19830121,-0.016299
19830124,-0.026244
19830125,0.012733
19830126,-0.001314
19830127,0.019449
19830128,0.001545
19830131,0.006679
19830201,-0.015137
19830202,0.001303
19830203,0.007899
19830204,0.014204
19830207,0.005982
19830208,-0.008413
19830209,-0.004822
19830210,0.017370
19830211,0.000550
19830214,0.009657
19830215,-0.004352
19830216,-0.005762
19830217,-0.000052
19830218,0.004088
19830222,-0.014642
19830223,0.009502
19830224,0.019526
19830225,0.001178
19830228,-0.011620
19830301,0.019884
19830302,0.009126
19830303,0.007849
19830304,0.001483
19830307,0.000054
19830308,-0.014930
19830309,0.010474
19830310,-0.006992
19830311,-0.003397
19830314,-0.003063
19830315,0.003688
19830316,-0.010249
19830317,-0.001187
19830318,0.001744
19830321,0.009212
19830322,-0.003672
19830323,0.014278
19830324,0.003647
19830325,-0.004078
19830328,-0.005481
19830329,-0.001210
19830330,0.011517
19830331,-0.003107
19830404,0.000747
19830405,-0.007505
19830406,-0.005670
19830407,0.004636
19830408,0.007208
19830411,0.014972
19830412,0.004136
19830413,0.006492
19830414,0.008001
19830415,0.004497
19830418,0.007007
19830419,-0.006690
19830420,0.012526
19830421,-0.003965
19830422,0.002225
19830425,-0.009863
19830426,0.018581
19830427,-0.001983
19830428,0.009694
19830429,0.008669
19830502,-0.013468
19830503,0.001269
19830504,0.007169
19830505,0.006874
19830506,0.011159
19830509,-0.000358
19830510,0.000998
19830511,-0.006128
19830512,-0.004285
19830513,0.003649
19830516,-0.008413
19830517,0.002358
19830518,-0.002402
19830519,-0.007458
19830520,-0.000139
19830523,0.009028
19830524,0.013044
19830525,0.004698
19830526,-0.004434
19830527,-0.006037
19830531,-0.012260
19830601,0.001205
19830602,0.008713
19830603,0.002583
19830606,0.002924
19830607,-0.012224
19830608,-0.008665
19830609,0.003382
19830610,0.005682
19830613,0.013012
19830614,0.004276
19830615,0.009907
19830616,0.011352
19830617,-0.000337
19830620,-0.000760
19830621,0.009144
19830622,0.002345
19830623,-0.002241
19830624,0.000522
19830627,-0.011395
19830628,-0.016663
19830629,0.005883
19830630,0.008664
19830701,0.004958
19830705,-0.013314
19830706,0.011146
19830707,-0.005728
19830708,-0.001708
19830711,0.005178
19830712,-0.014855
19830713,-0.000527
19830714,0.003299
19830715,-0.010156
19830718,-0.001928
19830719,0.005269
19830720,0.026716
19830721,-0.001368
19830722,-0.001031
19830725,0.004421
19830726,0.004335
19830727,-0.015587
19830728,-0.015570
19830729,-0.014235
19830801,-0.003158
19830802,0.000438
19830803,0.008345
19830804,-0.011844
19830805,0.002968
19830808,-0.014989
19830809,0.006696
19830810,0.008382
19830811,0.000025
19830812,0.004981
19830815,0.008823
19830816,-0.001857
19830817,0.011387
19830818,-0.009945
19830819,0.002671
19830822,0.001663
19830823,-0.009628
19830824,-0.008859
19830825,-0.002171
19830826,0.008158
19830829,0.001213
19830830,0.001856
19830831,0.011301
19830901,-0.000567
19830902,0.005970
19830906,0.016550
19830907,0.000523
19830908,-0.001004
19830909,-0.002220
19830912,-0.010660
19830913,-0.004287
19830914,0.003310
19830915,-0.005449
19830916,0.010670
19830919,0.008879
19830920,0.009974
19830921,-0.004905
19830922,0.009001
19830923,-0.000614
19830926,0.001810
19830927,-0.008528
19830928,-0.002308
19830929,-0.004668
19830930,-0.006868
19831003,-0.001250
19831004,0.003217
19831005,0.008885
19831006,0.015341
19831007,0.002936
19831010,0.010689
19831011,-0.013288
19831012,-0.004393
19831013,0.001344
19831014,0.000848
19831017,0.002479
19831018,-0.015252
19831019,-0.006333
19831020,0.001545
19831021,-0.006905
19831024,0.001143
19831025,0.002714
19831026,-0.006269
19831027,-0.002908
19831028,-0.008331
19831031,0.001177
19831101,0.001137
19831102,0.008459
19831103,-0.008045
19831104,-0.005496
19831107,-0.003109
19831108,-0.000966
19831109,0.013569
19831110,0.002869
19831111,0.011887
19831114,0.002788
19831115,-0.007209
19831116,0.004710
19831117,0.000180
19831118,-0.005750
19831121,0.005571
19831122,0.004516
19831123,0.000835
19831125,0.002239
19831128,-0.003325
19831129,0.008285
19831130,-0.009059
19831201,0.001380
19831202,-0.006283
19831205,0.002447
19831206,-0.001782
19831207,0.002940
19831208,-0.004285
19831209,0.000170
19831212,0.002995
19831213,-0.003115
19831214,-0.009646
19831215,-0.009605
19831216,0.004014
19831219,-0.000101
19831220,-0.001889
19831221,0.009095
19831222,-0.002106
19831223,-0.000322
19831227,0.009227
19831228,0.003456
19831229,-0.002723
19831230,0.000307
19840103,-0.004034
19840104,0.017176
19840105,0.012519
19840106,0.002449
19840109,-0.003057
19840110,-0.005481
19840111,-0.000809
19840112,-0.000420
19840113,-0.003324
19840116,0.001773
19840117,0.003726
19840118,-0.001691
19840119,-0.003327
19840120,-0.005604
19840123,-0.007006
19840124,0.005454
19840125,-0.006421
19840126,-0.003724
19840127,-0.000142
19840130,-0.006270
19840131,0.003387
19840201,-0.003401
19840202,0.004151
19840203,-0.014849
19840206,-0.015580
19840207,0.003949
19840208,-0.018144
19840209,-0.002485
19840210,0.005310
19840213,-0.007483
19840214,0.011033
19840215,-0.002013
19840216,-0.000675
19840217,-0.002365
19840221,-0.007367
19840222,-0.001872
19840223,0.000634
19840224,0.020643
19840227,0.011784
19840228,-0.015424
19840229,0.001736
19840301,0.007481
19840302,0.006802
19840305,-0.008453
19840306,-0.010610
19840307,-0.010634
19840308,0.004337
19840309,-0.005041
19840312,0.013322
19840313,0.002792
19840314,0.000163
19840315,0.004996
19840316,0.011095
19840319,-0.008775
19840320,0.006541
19840321,-0.001152
19840322,-0.011965
19840323,0.000534
19840326,-0.000063
19840327,0.004444
19840328,0.016267
19840329,-0.002547
19840330,-0.001646
19840402,-0.007545
19840403,-0.002101
19840404,-0.000329
19840405,-0.016241
19840406,0.002590
19840409,0.000204
19840410,0.002616
19840411,-0.005676
19840412,0.017490
19840413,-0.002632
19840416,0.006884
19840417,0.004078
19840418,-0.006991
19840419,0.000632
19840423,-0.007217
19840424,0.008014
19840425,0.003758
19840426,0.010766
19840427,-0.002248
19840430,0.001338
19840501,0.010793
19840502,0.001946
19840503,-0.004314
19840504,-0.011766
19840507,0.002536
19840508,0.007483
19840509,-0.002341
19840510,-0.000785
19840511,-0.008692
19840514,-0.006279
19840515,0.003637
19840516,-0.000478
19840517,-0.009153
19840518,-0.005305
19840521,-0.005740
19840522,-0.005686
19840523,-0.004641
19840524,-0.012439
19840525,0.003011
19840529,-0.008360
19840530,0.000567
19840531,0.001564
19840601,0.018485
19840604,0.007512
19840605,-0.004121
19840606,0.008424
19840607,-0.000148
19840608,0.001524
19840611,-0.013047
19840612,-0.005131
19840613,-0.000663
19840614,-0.011427
19840615,-0.007660
19840618,0.018116
19840619,0.005886
19840620,0.014734
19840621,-0.002164
19840622,-0.000154
19840625,-0.002053
19840626,-0.008048
19840627,-0.007277
19840628,0.008129
19840629,0.002519
19840702,-0.000046
19840703,0.003958
19840705,-0.006455
19840706,-0.003593
19840709,0.008230
19840710,-0.003147
19840711,-0.015210
19840712,-0.003451
19840713,0.005408
19840716,0.005012
19840717,0.004864
19840718,-0.006138
19840719,-0.007117
19840720,-0.005071
19840723,-0.004004
19840724,-0.007301
19840725,0.006724
19840726,0.008562
19840727,0.007468
19840730,-0.005718
19840731,0.003709
19840801,0.022755
19840802,0.025334
19840803,0.028503
19840806,0.002267
19840807,0.001313
19840808,-0.005523
19840809,0.023635
19840810,-0.000096
19840813,0.000240
19840814,-0.006546
19840815,-0.009218
19840816,0.006345
19840817,0.001696
19840820,0.005328
19840821,0.017528
19840822,-0.004629
19840823,0.000780
19840824,0.001889
19840827,-0.005466
19840828,0.005832
19840829,-0.001522
19840830,-0.003531
19840831,0.001015
19840904,-0.010174
19840905,-0.003499
19840906,0.008356
19840907,-0.007693
19840910,0.000043
19840911,0.001212
19840912,0.001395
19840913,0.019937
19840914,0.004886
19840917,0.000771
19840918,-0.006624
19840919,-0.004650
19840920,0.003148
19840921,-0.010267
19840924,-0.001631
19840925,0.002465
19840926,0.003653
19840927,0.004025
19840928,-0.004937
19841001,-0.008525
19841002,-0.006505
19841003,-0.006659
19841004,0.002725
19841005,-0.001631
19841008,-0.003524
19841009,-0.002313
19841010,0.002970
19841011,0.003808
19841012,0.008770
19841015,0.009888
19841016,-0.005293
19841017,-0.003844
19841018,0.023720
19841019,-0.000419
19841022,-0.003670
19841023,-0.001642
19841024,0.000512
19841025,-0.005385
19841026,-0.006078
19841029,-0.002640
19841030,0.013315
19841031,-0.003603
19841101,0.008352
19841102,0.000837
19841105,0.007472
19841106,0.010823
19841107,-0.007412
19841108,-0.002500
19841109,-0.006143
19841112,-0.001390
19841113,-0.007969
19841114,0.000222
19841115,-0.000778
19841116,-0.009705
19841119,-0.006339
19841120,0.006683
19841121,0.002840
19841123,0.014203
19841126,-0.007720
19841127,0.005572
19841128,-0.008012
19841129,-0.006723
19841130,-0.001746
19841203,-0.004447
19841204,0.003130
19841205,-0.007266
19841206,0.003837
19841207,-0.002458
19841210,0.003831
19841211,0.001669
19841212,-0.002675
19841213,-0.004757
19841214,0.005296
19841217,0.006212
19841218,0.027226
19841219,-0.005357
19841220,-0.004415
19841221,-0.004010
19841224,0.007842
19841226,-0.001793
19841227,-0.004511
19841228,0.002936
19841231,0.005660
19850102,-0.010744
19850103,-0.004785
19850104,-0.005187
19850107,0.003317
19850108,-0.001030
19850109,0.007315
19850110,0.019031
19850111,-0.002398
19850114,0.015344
19850115,0.001770
19850116,0.002445
19850117,-0.002838
19850118,0.003098
19850121,0.023064
19850122,0.001310
19850123,0.010966
19850124,-0.003434
19850125,0.003634
19850128,0.001222
19850129,0.010368
19850130,0.001146
19850131,0.001247
19850201,-0.005485
19850204,0.010837
19850205,0.001950
19850206,-0.000390
19850207,0.007960
19850208,0.002464
19850211,-0.008787
19850212,0.000073
19850213,0.016033
19850214,-0.004939
19850215,-0.005007
19850219,-0.000911
19850220,-0.000655
19850221,-0.005581
19850222,-0.004071
19850225,-0.000047
19850226,0.010466
19850227,-0.002070
19850228,0.002608
19850301,0.011528
19850304,-0.006302
19850305,0.001364
19850306,-0.008852
19850307,-0.006235
19850308,-0.002369
19850311,-0.001165
19850312,0.004842
19850313,-0.008430
19850314,-0.001764
19850315,-0.006094
19850318,0.000655
19850319,0.014995
19850320,-0.002215
19850321,0.001688
19850322,-0.001802
19850325,-0.005145
19850326,0.002739
19850327,0.006062
19850328,0.000123
19850329,0.006229
19850401,0.003372
19850402,-0.004063
19850403,-0.007700
19850404,-0.000332
19850408,-0.005740
19850409,0.001399
19850410,0.006613
19850411,0.004337
19850412,0.001746
19850415,0.002358
19850416,0.001820
19850417,0.002477
19850418,-0.005081
19850419,0.002003
19850422,-0.002229
19850423,0.006702
19850424,0.002098
19850425,0.006298
19850426,-0.006668
19850429,-0.008322
19850430,-0.004586
19850501,-0.007626
19850502,0.003187
19850503,0.007089
19850506,0.000278
19850507,0.005004
19850508,-0.000322
19850509,0.007738
19850510,0.013436
19850513,0.001698
19850514,-0.003268
19850515,0.003594
19850516,0.006241
19850517,0.010134
19850520,0.012833
19850521,0.000667
19850522,-0.005507
19850523,-0.005113
19850524,0.004182
19850528,-0.001443
19850529,-0.000888
19850530,0.000127
19850531,0.009473
19850603,0.000027
19850604,0.004241
19850605,0.000603
19850606,0.004780
19850607,-0.006948
19850610,-0.000536
19850611,-0.002462
19850612,-0.007320
19850613,-0.012090
19850614,0.009433
19850617,-0.003040
19850618,0.004244
19850619,-0.003371
19850620,0.000454
19850621,0.014403
19850624,-0.000447
19850625,0.002862
19850626,0.001696
19850627,0.006457
19850628,0.003124
19850701,0.003192
19850702,-0.002023
19850703,-0.002728
19850705,0.005624
19850708,-0.002720
19850709,-0.004431
19850710,0.006712
19850711,0.002816
19850712,0.001956
19850715,-0.002858
19850716,0.010720
19850717,0.004173
19850718,-0.005715
19850719,0.003263
19850722,-0.003718
19850723,-0.009019
19850724,-0.005494
19850725,0.002007
19850726,0.002467
19850729,-0.014404
19850730,0.001974
19850731,0.005259
19850801,0.006811
19850802,-0.003184
19850805,-0.004055
19850806,-0.013383
19850807,-0.001014
19850808,0.007473
19850809,-0.002787
19850812,-0.003145
19850813,-0.002037
19850814,0.000987
19850815,-0.001165
19850816,-0.005325
19850819,0.001823
19850820,0.008861
19850821,0.005391
19850822,-0.009307
19850823,-0.001406
19850826,0.001754
19850827,0.004329
19850828,0.003672
19850829,0.000785
19850830,-0.001303
19850903,-0.003443
19850904,-0.003191
19850905,0.000019
19850906,0.005216
19850909,0.000527
19850910,-0.007175
19850911,-0.009933
19850912,-0.007403
19850913,-0.004613
19850916,0.000212
19850917,-0.007940
19850918,0.002273
19850919,0.008969
19850920,-0.007085
19850923,0.011899
19850924,-0.007986
19850925,-0.011029
19850926,0.003482
19850930,0.003983
19851001,0.016723
19851002,-0.005350
19851003,0.001439
19851004,-0.006026
19851007,-0.006978
19851008,0.000079
19851009,0.003771
19851010,0.001455
19851011,0.008461
19851014,0.011366
19851015,-0.001618
19851016,0.010050
19851017,-0.001378
19851018,-0.003338
19851021,-0.000234
19851022,0.005655
19851023,0.005290
19851024,-0.003037
19851025,-0.005378
19851028,0.002059
19851029,0.008115
19851030,0.004557
19851031,-0.001082
19851101,0.008842
19851104,-0.000626
19851105,0.006748
19851106,0.002795
19851107,-0.000212
19851108,0.006915
19851111,0.018091
19851112,0.004289
19851113,-0.004904
19851114,0.009924
19851115,-0.004800
19851118,0.003538
19851119,-0.000276
19851120,0.001647
19851121,0.012157
19851122,0.000843
19851125,-0.005284
19851126,0.001573
19851127,0.009662
19851129,-0.000892
19851202,-0.008986
19851203,0.002497
19851204,0.016898
19851205,-0.001880
19851206,-0.004178
19851209,0.007192
19851210,0.000981
19851211,0.009735
19851212,0.002096
19851213,0.015499
19851216,0.009760
19851217,-0.006252
19851218,-0.004237
19851219,0.000970
19851220,0.004280
19851223,-0.011047
19851224,-0.005928
19851226,0.002377
19851227,0.009757
19851230,0.005235
19851231,0.002843
19860102,-0.008127
19860103,0.006174
19860106,-0.000388
19860107,0.014585
19860108,-0.027310
19860109,-0.008630
19860110,-0.000867
19860113,0.003849
19860114,-0.000699
19860115,0.007922
19860116,0.004720
19860117,-0.003513
19860120,-0.003785
19860121,-0.008167
19860122,-0.011048
19860123,0.003809
19860124,0.010558
19860127,0.004967
19860128,0.011719
19860129,0.002739
19860130,-0.004607
19860131,0.011960
19860203,0.010712
19860204,-0.003526
19860205,0.000534
19860206,0.002061
19860207,0.005658
19860210,0.008067
19860211,-0.000951
19860212,0.000619
19860213,0.006512
19860214,0.010431
19860218,0.012905
19860219,-0.011623
19860220,0.010843
19860221,0.010826
19860224,-0.000737
19860225,-0.002328
19860226,0.001219
19860227,0.012183
19860228,0.001086
19860303,-0.005726
19860304,-0.004379
19860305,-0.000695
19860306,0.004308
19860307,0.001878
19860310,0.005162
19860311,0.022259
19860312,0.003716
19860313,0.002513
19860314,0.013562
19860317,-0.007123
19860318,0.004989
19860319,-0.001212
19860320,0.004741
19860321,-0.013380
19860324,0.008399
19860325,-0.002063
19860326,0.011187
19860327,0.007084
19860331,-0.000193
19860401,-0.015524
19860402,0.002143
19860403,-0.013051
19860404,-0.016400
19860407,-0.000490
19860408,0.021728
19860409,0.001054
19860410,0.011058
19860411,-0.002024
19860414,0.005729
19860415,0.001940
19860416,0.019257
19860417,0.002933
19860418,-0.002327
19860421,0.009939
19860422,-0.009889
19860423,-0.002857
19860424,0.001547
19860425,0.000406
19860428,0.003860
19860429,-0.010229
19860430,-0.020842
19860501,-0.001062
19860502,-0.001914
19860505,0.013640
19860506,-0.002238
19860507,-0.004523
19860508,0.004969
19860509,0.003258
19860512,-0.001070
19860513,-0.004383
19860514,0.004939
19860515,-0.013313
19860516,-0.006749
19860519,0.002132
19860520,0.013183
19860521,-0.002669
19860522,0.019561
19860523,0.005583
19860527,0.014687
19860528,0.007694
19860529,0.005332
19860530,-0.002326
19860602,-0.009330
19860603,0.002029
19860604,-0.006073
19860605,0.006491
19860606,0.000324
19860609,-0.022593
19860610,-0.001213
19860611,0.006477
19860612,0.001616
19860613,0.017200
19860616,0.001217
19860617,-0.006866
19860618,0.002121
19860619,-0.002994
19860620,0.012813
19860623,-0.008515
19860624,0.008132
19860625,0.007897
19860626,-0.000953
19860627,0.003628
19860630,0.005285
19860701,0.004746
19860702,0.002757
19860703,-0.003471
19860707,-0.030913
19860708,-0.010551
19860709,0.005589
19860710,0.000734
19860711,-0.002562
19860714,-0.016908
19860715,-0.018248
19860716,0.004644
19860717,0.004849
19860718,0.001209
19860721,-0.000678
19860722,0.008861
19860723,0.001176
19860724,-0.002480
19860725,0.009891
19860728,-0.017742
19860729,-0.005439
19860730,0.008549
19860731,-0.001813
19860801,-0.005259
19860804,0.005777
19860805,0.003250
19860806,-0.000456
19860807,0.002176
19860808,-0.000590
19860811,0.016937
19860812,0.010847
19860813,0.009658
19860814,0.002320
19860815,0.003278
19860818,0.001222
19860819,-0.003078
19860820,0.013136
19860821,-0.000402
19860822,0.002131
19860825,-0.008976
19860826,0.020314
19860827,0.001675
19860828,-0.001589
19860829,0.000310
19860902,-0.017372
19860903,0.006183
19860904,0.015052
19860905,-0.013049
19860908,-0.009090
19860909,-0.001384
19860910,-0.002905
19860911,-0.047988
19860912,-0.019000
19860915,0.004942
19860916,-0.000424
19860917,0.000085
19860918,0.002641
19860919,-0.000462
19860922,0.010865
19860923,0.004483
19860924,0.003080
19860925,-0.018183
19860926,0.001001
19860929,-0.009459
19860930,0.006346
19861001,0.009472
19861002,0.001769
19861003,-0.000949
19861006,0.004679
19861007,-0.001839
19861008,0.010042
19861009,-0.003863
19861010,-0.001173
19861013,0.001797
19861014,-0.002270
19861015,0.014954
19861016,0.002939
19861017,-0.003216
19861020,-0.011478
19861021,-0.000393
19861022,0.001523
19861023,0.013135
19861024,-0.003989
19861027,0.002597
19861028,0.002157
19861029,0.006849
19861030,0.011963
19861031,0.000707
19861103,0.008051
19861104,0.002272
19861105,0.002499
19861106,-0.002575
19861107,-0.000106
19861110,0.001457
19861111,0.004006
19861112,-0.002128
19861113,-0.014711
19861114,0.006285
19861117,-0.005208
19861118,-0.025932
19861119,0.003386
19861120,0.018426
19861121,0.015876
19861124,0.007123
19861125,0.003105
19861126,0.001756
19861128,0.001962
19861201,0.000035
19861202,0.019559
19861203,-0.000026
19861204,-0.002854
19861205,-0.007772
19861208,0.000690
19861209,-0.007257
19861210,0.006658
19861211,-0.011229
19861212,-0.003611
19861215,0.003412
19861216,0.007415
19861217,-0.009376
19861218,-0.003601
19861219,0.010802
19861222,-0.003209
19861223,-0.010127
19861224,0.003410
19861226,0.001034
19861229,-0.009448
19861230,-0.005425
19861231,-0.006178
19870102,0.018940
19870105,0.024527
19870106,0.002155
19870107,0.010119
19870108,0.007615
19870109,0.005695
19870112,0.006296
19870113,-0.001240
19870114,0.010243
19870115,0.010135
19870116,0.003315
19870119,0.011777
19870120,-0.001456
19870121,-0.004091
19870122,0.022707
19870123,-0.013946
19870126,-0.001545
19870127,0.015159
19870128,0.006639
19870129,-0.004429
19870130,-0.000414
19870202,0.009430
19870203,-0.001465
19870204,0.013383
19870205,0.006373
19870206,-0.003567
19870209,-0.006595
19870210,-0.011061
19870211,0.009199
19870212,-0.006808
19870213,0.015777
19870217,0.020146
19870218,0.000027
19870219,0.000822
19870220,-0.000809
19870223,-0.009604
19870224,0.001549
19870225,0.003999
19870226,-0.003479
19870227,0.004219
19870302,-0.003373
19870303,0.003360
19870304,0.015576
19870305,0.006810
19870306,0.000319
19870309,-0.007660
19870310,0.009280
19870311,-0.001877
19870312,0.002811
19870313,-0.004568
19870316,-0.006126
19870317,0.014818
19870318,0.000931
19870319,0.005112
19870320,0.013000
19870323,0.010031
19870324,0.002048
19870325,-0.003466
19870326,0.002036
19870327,-0.016265
19870330,-0.023527
19870331,0.007507
19870401,0.004214
19870402,0.003426
19870403,0.023536
19870406,0.005356
19870407,-0.016794
19870408,0.001274
19870409,-0.014905
19870410,-0.001355
19870413,-0.022686
19870414,-0.023931
19870415,0.019561
19870416,0.009346
19870420,-0.003329
19870421,0.024082
19870422,-0.019334
19870423,-0.001432
19870424,-0.018258
19870427,0.000693
19870428,0.003460
19870429,0.007192
19870430,0.012980
19870501,-0.001248
19870504,0.005277
19870505,0.020919
19870506,0.000575
19870507,-0.002168
19870508,-0.004304
19870511,-0.005541
19870512,0.005445
19870513,0.002484
19870514,0.000387
19870515,-0.022820
19870518,-0.003133
19870519,-0.023846
19870520,-0.004900
19870521,0.007267
19870522,0.006521
19870526,0.025357
19870527,-0.000421
19870528,0.007006
19870529,-0.002520
19870601,-0.000609
19870602,-0.004702
19870603,0.017145
19870604,0.005846
19870605,-0.005199
19870608,0.011096
19870609,0.001906
19870610,0.001178
19870611,0.004061
19870612,0.009476
19870615,0.005301
19870616,0.005772
19870617,0.000197
19870618,0.002969
19870619,0.003600
19870622,0.009102
19870623,-0.003504
19870624,-0.004861
19870625,0.007020
19870626,-0.005439
19870629,0.001598
19870630,-0.012881
19870701,-0.002646
19870702,0.007973
19870706,-0.001810
19870707,0.008234
19870708,0.002796
19870709,-0.002468
19870710,0.002631
19870713,-0.002268
19870714,0.010238
19870715,-0.000789
19870716,0.007013
19870717,0.005794
19870720,-0.009421
19870721,-0.008868
19870722,-0.000744
19870723,-0.002231
19870724,0.004759
19870727,0.004883
19870728,0.005639
19870729,0.010506
19870730,0.007732
19870731,0.002075
19870803,-0.003197
19870804,-0.003802
19870805,0.007150
19870806,0.011884
19870807,0.003644
19870810,0.015975
19870811,0.016411
19870812,-0.002654
19870813,0.006624
19870814,-0.001842
19870817,0.000912
19870818,-0.014561
19870819,0.001500
19870820,0.015520
19870821,0.003112
19870824,-0.007111
19870825,0.010238
19870826,-0.006441
19870827,-0.009300
19870828,-0.012984
19870831,0.008330
19870901,-0.018745
19870902,-0.005587
19870903,-0.004665
19870904,-0.010673
19870908,-0.009564
19870909,0.001756
19870910,0.009633
19870911,0.015332
19870914,0.003235
19870915,-0.015800
19870916,-0.009141
19870917,0.000437
19870918,-0.000390
19870921,-0.014105
19870922,0.029316
19870923,0.005158
19870924,-0.003832
19870925,0.001077
19870928,0.009264
19870929,-0.004046
19870930,0.000465
19871001,0.017278
19871002,0.002252
19871005,0.000210
19871006,-0.026343
19871007,-0.002542
19871008,-0.014470
19871009,-0.009375
19871012,-0.005452
19871013,0.016518
19871014,-0.027903
19871015,-0.025173
19871016,-0.051526
19871019,-0.194583
19871020,0.042938
19871021,0.088117
19871022,-0.039093
19871023,-0.001067
19871026,-0.082940
19871027,0.023946
19871028,0.002230
19871029,0.048593
19871030,0.030514
19871102,0.014612
19871103,-0.018956
19871104,-0.006844
19871105,0.023488
19871106,-0.016064
19871109,-0.027936
19871110,-0.017696
19871111,0.012222
19871112,0.027248
19871113,-0.010757
19871116,0.004297
19871117,-0.015170
19871118,0.010449
19871119,-0.022650
19871120,0.008927
19871123,0.003752
19871124,0.014505
19871125,-0.009018
19871127,-0.015013
19871130,-0.041767
19871201,0.007541
19871202,0.005793
19871203,-0.035101
19871204,-0.005658
19871207,0.021925
19871208,0.026980
19871209,0.017182
19871210,-0.021872
19871211,0.006869
19871214,0.030329
19871215,0.002717
19871216,0.021185
19871217,-0.019594
19871218,0.024079
19871221,0.002574
19871222,0.001221
19871223,0.012126
19871224,-0.003314
19871228,-0.025606
19871229,-0.003446
19871230,0.012922
19871231,-0.004177
19880104,0.037327
19880105,0.010727
19880106,0.001268
19880107,0.008487
19880108,-0.067067
19880111,0.015751
19880112,-0.008015
19880113,0.001696
19880114,0.000162
19880115,0.025834
19880118,-0.000960
19880119,-0.009877
19880120,-0.026884
19880121,0.001899
19880122,0.013622
19880125,0.023413
19880126,-0.009625
19880127,-0.000887
19880128,0.015258
19880129,0.014483
19880201,-0.006874
19880202,0.002416
19880203,-0.013288
19880204,0.001007
19880205,-0.003934
19880208,-0.007440
19880209,0.011383
19880210,0.019532
19880211,-0.002832
19880212,0.006384
19880216,0.009611
19880217,-0.002978
19880218,-0.004917
19880219,0.014448
19880222,0.015376
19880223,-0.001913
19880224,-0.001581
19880225,-0.011031
19880226,0.003423
19880229,0.020811
19880301,-0.002114
19880302,0.003331
19880303,-0.000311
19880304,-0.002217
19880307,0.001014
19880308,0.007366
19880309,-0.000833
19880310,-0.019406
19880311,0.003493
19880314,0.005419
19880315,-0.000860
19880316,0.009390
19880317,0.009692
19880318,-0.000155
19880321,-0.008601
19880322,0.000231
19880323,0.000392
19880324,-0.020656
19880325,-0.017660
19880328,-0.001704
19880329,0.007668
19880330,-0.007384
19880331,0.003332
19880404,-0.010348
19880405,0.008953
19880406,0.027372
19880407,0.002217
19880408,0.012278
19880411,0.002860
19880412,0.004879
19880413,0.000466
19880414,-0.042865
19880415,-0.000542
19880418,-0.002397
19880419,-0.004408
19880420,-0.006550
19880421,0.000597
19880422,0.014507
19880425,0.009233
19880426,0.006348
19880427,-0.000422
19880428,-0.005068
19880429,-0.004730
19880502,0.001292
19880503,0.006058
19880504,-0.009821
19880505,-0.005848
19880506,-0.004636
19880509,-0.002998
19880510,0.004259
19880511,-0.016286
19880512,0.002431
19880513,0.011003
19880516,0.008074
19880517,-0.011834
19880518,-0.015930
19880519,0.005008
19880520,0.001713
19880523,-0.008171
19880524,0.010585
19880525,0.001454
19880526,0.003449
19880527,-0.004372
19880531,0.033980
19880601,0.017907
19880602,-0.004939
19880603,0.004266
19880606,0.002734
19880607,-0.006766
19880608,0.023714
19880609,-0.003757
19880610,0.003427
19880613,0.000849
19880614,0.010534
19880615,0.000674
19880616,-0.016452
19880617,0.002930
19880620,-0.006206
19880621,0.010298
19880622,0.014519
19880623,-0.002665
19880624,-0.003141
19880627,-0.016741
19880628,0.012034
19880629,-0.004554
19880630,0.008951
19880701,-0.005668
19880705,0.015084
19880706,-0.014594
19880707,-0.000178
19880708,-0.006271
19880711,0.001933
19880712,-0.009212
19880713,0.004760
19880714,0.003462
19880715,0.006242
19880718,-0.005229
19880719,-0.007774
19880720,0.005765
19880721,-0.012277
19880722,-0.011988
19880725,0.004696
19880726,0.002171
19880727,-0.009954
19880728,0.013493
19880729,0.022082
19880801,0.001606
19880802,-0.000264
19880803,0.003652
19880804,-0.003117
19880805,-0.002972
19880808,-0.003955
19880809,-0.011973
19880810,-0.017453
19880811,0.003480
19880812,-0.000882
19880815,-0.013804
19880816,0.007182
19880817,0.001185
19880818,0.001206
19880819,-0.002626
19880822,-0.012774
19880823,0.000338
19880824,0.015656
19880825,-0.007094
19880826,0.001804
19880829,0.010924
19880830,0.000986
19880831,-0.003660
19880901,-0.012027
19880902,0.023472
19880906,0.004786
19880907,0.000870
19880908,0.000159
19880909,0.004240
19880912,-0.001046
19880913,0.003161
19880914,0.006764
19880915,-0.004233
19880916,0.008962
19880919,-0.005953
19880920,0.003508
19880921,0.002103
19880922,-0.003847
19880923,0.002769
19880926,-0.003041
19880927,-0.002572
19880928,0.003679
19880929,0.012910
19880930,-0.002197
19881003,-0.001680
19881004,-0.002515
19881005,0.004436
19881006,0.001910
19881007,0.020676
19881010,0.000934
19881011,-0.001035
19881012,-0.014373
19881013,0.004206
19881014,0.001519
19881017,0.002884
19881018,0.010736
19881019,-0.008572
19881020,0.021202
19881021,0.002684
19881024,-0.003948
19881025,0.000266
19881026,-0.003383
19881027,-0.014153
19881028,0.003911
19881031,0.001779
19881101,0.001263
19881102,0.000119
19881103,0.000566
19881104,-0.009166
19881107,-0.008294
19881108,0.004192
19881109,-0.005915
19881110,0.001233
19881111,-0.020928
19881114,-0.000684
19881115,0.002526
19881116,-0.017047
19881117,0.002787
19881118,0.007545
