"","PERMNO","date","RET"
"1",10001,20100210,-0.017133
"2",10001,20100311,0.002185
"3",10001,20100413,0.003014
"4",10001,20100512,-0.007974
"5",10001,20100611,-0.002949
"6",10001,20100713,0.004091
"7",10001,20100811,0.000424
"8",10001,20100913,-0.004911
"9",10001,20101013,0.008536
"10",10001,20101110,-0.083411
"11",10001,20101213,0.012019
"12",10001,20110112,0.010911
"13",10001,20110211,0.004147
"14",10001,20110311,0.004076
"15",10001,20110413,0.003842
"16",10001,20110511,0.00758
"17",10001,20110613,0.000435
"18",10001,20110713,-0.00382
"19",10001,20110811,0.005233
"20",10001,20110913,0.007075
"21",10001,20111012,-0.000452
"22",10001,20111110,0.002269
"23",10001,20111213,-0.000455
"24",10001,20120111,-0.018926
"25",10001,20120213,0.005805
"26",10001,20120313,-0.005752
"27",10001,20120411,-0.010213
"28",10001,20120511,-0.002218
"29",10001,20120613,-0.010155
"30",10001,20120711,0.010324
"31",10001,20120813,-0.003486
"32",10001,20120912,0.0015
"33",10001,20121011,0.005478
"34",10001,20121113,-0.012513
"35",10001,20121211,0.004783
"36",10001,20130111,-0.00455
"37",10001,20130213,0
"38",10001,20130313,0.010458
"39",10001,20130411,0.001487
"40",10001,20130513,0.010116
"41",10001,20130612,-0.021087
"42",10001,20130711,-0.034762
"43",10001,20130813,-0.005288
"44",10001,20130911,-0.001438
"45",10001,20131010,0.008325
"46",10001,20131113,0.006586
"47",10001,20131211,0.000625
"48",10001,20140113,-0.002712
"49",10001,20140212,0.008799
"50",10001,20140312,-0.000515
"51",10001,20140411,-0.006385
"52",10001,20140513,-0.012397
"53",10001,20140611,-0.009082
"54",10001,20140711,0.000479
"55",10001,20140813,0.004591
"56",10001,20140911,0.052232
"57",10001,20141010,-0.001316
"58",10001,20141113,0.003947
"59",10001,20141217,-0.008452
"60",10026,20100311,0.004243
"61",10026,20100611,-0.005238
"62",10026,20100913,0.007921
"63",10026,20101213,-0.003161
"64",10026,20110311,-0.011338
"65",10026,20110613,-0.001118
"66",10026,20110913,0.010829
"67",10026,20111213,-0.020489
"68",10026,20120313,0.01158
"69",10026,20120613,-0.000535
"70",10026,20120912,0.002452
"71",10026,20121207,-0.005825
"72",10026,20130307,-0.002559
"73",10026,20130611,-0.010042
"74",10026,20130912,0.003878
"75",10026,20131218,0.00491
"76",10026,20140312,0.002314
"77",10026,20140611,-0.007181
"78",10026,20140911,0.004771
"79",10026,20141219,-0.013213
"80",10044,20100224,0.003448
"81",10044,20100525,-0.013513
"82",10044,20100902,0.028332
"83",10044,20101126,-0.009278
"84",10044,20110223,0.00291
"85",10044,20110524,0.00583
"86",10044,20110901,0.019494
"87",10044,20111125,0.022714
"88",10044,20120229,0.008502
"89",10044,20120522,-0.013183
"90",10044,20120830,0.009242
"91",10044,20121128,0.005792
"92",10044,20130227,0.004878
"93",10044,20130531,-0.003028
"94",10044,20130829,-0.003239
"95",10044,20131126,0.021854
"96",10044,20140226,0.01113
"97",10044,20140530,-0.011864
"98",10044,20140828,0.015044
"99",10044,20141125,0.008703
"100",10065,20100210,0
"101",10065,20100512,0.017375
"102",10065,20100811,-0.025416
"103",10065,20110511,-0.009607
"104",10065,20110810,-0.041068
"105",10065,20120510,0.000928
"106",10065,20120808,0.001827
"107",10065,20130513,0.001646
"108",10065,20130813,0
"109",10065,20140512,0.006829
"110",10065,20140808,0.010378
"111",10104,20100412,0.004592
"112",10104,20100712,0.002567
"113",10104,20101004,-0.010465
"114",10104,20110114,0.003688
"115",10104,20110411,0.009094
"116",10104,20110711,-0.021803
"117",10104,20111007,-0.003326
"118",10104,20120109,0.005941
"119",10104,20120409,-0.016576
"120",10104,20120711,0.008262
"121",10104,20121010,-0.000326
"122",10104,20121212,-0.006803
"123",10104,20130710,-0.005236
"124",10104,20131004,0.002708
"125",10104,20140103,-0.002643
"126",10104,20140404,-0.006688
"127",10104,20140707,-0.007983
"128",10104,20141006,0.007971
"129",10107,20100216,0.019692
"130",10107,20100518,-0.007343
"131",10107,20100817,0.013878
"132",10107,20101116,-0.008779
"133",10107,20110215,-0.00404
"134",10107,20110517,0.004477
"135",10107,20110816,0
"136",10107,20111115,0.006726
"137",10107,20120214,-0.004251
"138",10107,20120515,-0.008801
"139",10107,20120814,-0.001974
"140",10107,20121113,-0.03191
"141",10107,20130219,0.009461
"142",10107,20130514,0.022101
"143",10107,20130813,-0.012473
"144",10107,20131119,-0.004839
"145",10107,20140218,0.002127
"146",10107,20140513,0.018264
"147",10107,20140819,0.011084
"148",10107,20141118,-0.008289
"149",10113,20101223,0.00337
"150",10113,20110624,0.004601
"151",10113,20111223,0.013449
"152",10113,20120625,-0.011632
"153",10113,20120924,-0.01161
"154",10113,20121224,-0.008662
"155",10113,20130322,-0.002952
"156",10113,20130624,-0.013658
"157",10113,20130924,-0.003436
"158",10113,20131224,-0.045396
"159",10113,20140325,0.00632
"160",10113,20140624,-0.003967
"161",10113,20140924,-0.00237
"162",10113,20141224,-0.000512
"163",10137,20100304,-0.003047
"164",10137,20100603,0.027709
"165",10137,20100909,0.002979
"166",10137,20101209,-0.00043
"167",10138,20100312,0.003745
"168",10138,20100610,0.039822
"169",10138,20100910,0.00576
"170",10138,20101210,0.013613
"171",10138,20110311,0.010096
"172",10138,20110610,-0.019095
"173",10138,20110912,0.013251
"174",10138,20111212,-0.0245
"175",10138,20120313,0.030614
"176",10138,20120612,0.019267
"177",10138,20120911,0.00253
"178",10138,20121212,-0.002291
"179",10138,20121213,0.001231
"180",10138,20130311,0.00492
"181",10138,20130611,-0.014975
"182",10138,20130911,-0.00111
"183",10138,20131212,-0.002671
"184",10138,20140312,-0.005199
"185",10138,20140611,-0.007179
"186",10138,20140911,0.000125
"187",10138,20141212,-0.020961
"188",10145,20100217,0.01214
"189",10145,20100518,-0.009188
"190",10145,20100818,0.00171
"191",10145,20101117,0.01409
"192",10145,20110216,0.002833
"193",10145,20110518,0.015302
"194",10145,20110817,0.006355
"195",10145,20111116,-0.0204
"196",10145,20120223,-0.002311
"197",10145,20120516,0.000565
"198",10145,20120816,0.011331
"199",10145,20121116,0.003877
"200",10145,20130221,-0.00199
"201",10145,20130516,-0.009388
"202",10145,20130816,0.00439
"203",10145,20131119,-0.004172
"204",10145,20140225,0.005973
"205",10145,20140520,-0.011753
"206",10145,20140819,-0.000945
"207",10145,20141118,0.008469
"208",10147,20130627,-0.009209
"209",10147,20130927,-0.004186
"210",10147,20140106,-0.004388
"211",10147,20140328,0.006202
"212",10147,20140627,0.010853
"213",10147,20140929,-0.003271
"214",10147,20141230,-0.011271
"215",10151,20111228,0.000329
"216",10201,20100827,-0.002633
"217",10201,20100928,0.005715
"218",10201,20101027,0.001433
"219",10201,20101126,0.002067
"220",10201,20101229,0.01362
"221",10201,20110127,0.009949
"222",10201,20110224,0.008611
"223",10201,20110329,-0.005738
"224",10201,20110427,-0.005532
"225",10201,20110526,0.004184
"226",10201,20110628,-0.001166
"227",10201,20110727,-0.028712
"228",10201,20110829,0.033415
"229",10201,20110928,-0.025924
"230",10201,20111027,-0.011329
"231",10201,20111128,0.022415
"232",10201,20111228,-0.020377
"233",10201,20120127,-0.003654
"234",10201,20120227,-0.002996
"235",10201,20120328,-0.008759
"236",10201,20120426,0.004705
"237",10201,20120529,0.014145
"238",10201,20120627,-0.044147
"239",10201,20120727,0.013574
"240",10201,20120829,-0.00649
"241",10201,20120926,0.005227
"242",10201,20121128,-0.00451
"243",10201,20121227,0.019066
"244",10201,20130129,0.019926
"245",10201,20130226,-0.001569
"246",10201,20130326,-0.017942
"247",10201,20130426,-0.005722
"248",10201,20130529,-0.011704
"249",10201,20130626,0.023634
"250",10201,20130729,-0.01089
"251",10201,20130828,-0.002062
"252",10201,20130926,0.005195
"253",10201,20131029,-0.01839
"254",10201,20131126,-0.027943
"255",10201,20131227,0.029371
"256",10201,20140129,0.006566
"257",10201,20140226,-0.022103
"258",10201,20140327,0.010491
"259",10201,20140428,-0.003012
"260",10201,20140528,-0.002798
"261",10201,20140626,0.039178
"262",10201,20140729,-0.012201
"263",10201,20140827,-0.004905
"264",10201,20141125,0.03994
"265",10205,20100202,0.0287
"266",10205,20100504,-0.000735
"267",10205,20100803,0.004329
"268",10207,20110303,0.030038
"269",10207,20110602,0.003671
"270",10207,20110901,-0.006935
"271",10207,20111202,0.007553
"272",10207,20120302,-0.001355
"273",10207,20120604,0.004959
"274",10207,20120904,0.015314
"275",10207,20121204,-0.008915
"276",10207,20130304,0.014388
"277",10207,20130612,-0.008186
"278",10207,20130912,-0.005376
"279",10207,20131211,-0.00332
"280",10207,20140311,-0.004975
"281",10207,20140612,-0.004837
"282",10207,20140911,0.003636
"283",10207,20141211,0.019178
"284",10220,20121115,-0.001687
"285",10220,20130214,0.011424
"286",10220,20130515,0.024249
"287",10220,20130816,-0.004299
"288",10220,20131121,0.013582
"289",10220,20140226,0
"290",10220,20140521,0.005644
"291",10220,20140818,0.019972
"292",10220,20141118,-0.002653
"293",10225,20100208,0.002946
"294",10225,20100510,0.058036
"295",10225,20100809,0.019535
"296",10225,20101108,0.001287
"297",10225,20110207,-0.007409
"298",10225,20110509,-0.007678
"299",10225,20110808,-0.054825
"300",10225,20111004,0.052583
"301",10225,20111107,0.015378
"302",10225,20120206,-0.002117
"303",10225,20120507,0.012494
"304",10225,20120806,-0.00896
"305",10225,20121105,0.002537
"306",10225,20130204,-0.006809
"307",10225,20130506,0.00157
"308",10225,20130812,-0.021848
"309",10225,20131104,0.005298
"310",10225,20140204,0.001863
"311",10232,20100303,0.02187
"312",10232,20100609,0.070858
"313",10232,20100908,-0.009032
"314",10232,20101201,-0.028616
"315",10232,20110302,0.019364
"316",10232,20110610,0.004728
"317",10232,20110907,-0.035591
"318",10232,20120305,0.010556
"319",10232,20120608,-0.000508
"320",10232,20120912,0.006362
"321",10232,20130312,-0.015212
"322",10232,20130611,0.017945
"323",10232,20130911,0.015745
"324",10232,20140311,0.020645
"325",10232,20140603,0.009378
"326",10232,20140908,0.007464
"327",10232,20141126,0.004322
"328",10239,20100219,0.023256
"329",10239,20100514,-0.029284
"330",10239,20100813,-0.020871
"331",10239,20101112,-0.013644
"332",10239,20101216,0.044311
"333",10239,20110217,0.008721
"334",10239,20110520,-0.006301
"335",10239,20110819,0.006304
"336",10239,20111118,0.012686
"337",10239,20120216,0.022498
"338",10239,20120518,0.006158
"339",10239,20120817,0.010053
"340",10239,20121116,0.004989
"341",10239,20130214,0
"342",10239,20130517,0.012412
"343",10239,20130816,-0.000415
"344",10239,20131115,0.007553
"345",10239,20140214,-0.006582
"346",10239,20140520,-0.01091
"347",10239,20140822,-0.03726
"348",10239,20141121,0.003525
"349",10252,20100325,-0.016185
"350",10252,20100624,-0.006357
"351",10252,20100923,-0.008108
"352",10252,20101222,0.014909
"353",10252,20110324,-0.003807
"354",10252,20110623,-0.007579
"355",10252,20110922,0
"356",10252,20111221,0
"357",10252,20120322,-0.015428
"358",10252,20120628,-0.003508
"359",10252,20120927,-0.003251
"360",10252,20121220,0.009915
"361",10252,20130327,0.002441
"362",10252,20130627,0.016765
"363",10252,20130926,-0.001111
"364",10252,20131226,0.001015
"365",10252,20140327,-0.016902
"366",10252,20140626,0.000261
"367",10252,20140925,-0.001927
"368",10252,20141224,-0.002358
"369",10253,20101018,-0.014286
"370",10290,20100311,0.001579
"371",10290,20100611,0.006944
"372",10290,20100913,0.00286
"373",10290,20110311,-0.011701
"374",10290,20110613,-0.004822
"375",10290,20110913,0.011801
"376",10294,20101117,0.047143
"377",10294,20111116,-0.00934
"378",10294,20120529,0.007292
"379",10294,20120823,0.00627
"380",10294,20121121,0.056288
"381",10294,20130228,0.007563
"382",10294,20130523,0.010728
"383",10294,20130822,0.016416
"384",10294,20131121,0.04141
"385",10294,20140227,-0.018432
"386",10294,20140523,-0.006735
"387",10294,20140821,0.010797
"388",10294,20141120,0.024267
"389",10297,20100421,0.011313
"390",10297,20100721,-0.012272
"391",10297,20101020,0
"392",10297,20110119,-0.003391
"393",10297,20110419,0.008
"394",10297,20110720,0.001459
"395",10297,20111019,0.029636
"396",10297,20120120,0.004906
"397",10297,20120419,0.002041
"398",10297,20120720,0.021782
"399",10297,20121022,0.003987
"400",10297,20130122,0.004687
"401",10297,20130419,0.003876
"402",10297,20130722,-0.012899
"403",10297,20131022,0.01234
"404",10297,20140122,0.000648
"405",10297,20140421,0.006102
"406",10297,20140722,0
"407",10297,20141022,0.005246
"408",10299,20100210,0.005624
"409",10299,20100512,0.015641
"410",10299,20100811,-0.035127
"411",10299,20101109,0.003795
"412",10299,20110216,0.006783
"413",10299,20110518,0.018235
"414",10299,20110817,0.015068
"415",10299,20111116,-0.004995
"416",10299,20120215,0.003578
"417",10299,20120516,-0.002487
"418",10299,20120815,0.001502
"419",10299,20121114,-0.008653
"420",10299,20121213,-0.017121
"421",10299,20130515,0.001574
"422",10299,20130814,-0.010662
"423",10299,20131113,0.012252
"424",10299,20140212,0.012528
"425",10299,20140514,-0.007501
"426",10299,20140813,0.008015
"427",10299,20141112,0.003354
"428",10302,20110622,-0.004458
"429",10302,20111004,0.033381
"430",10302,20120103,0.007697
"431",10302,20120327,-0.008706
"432",10302,20120626,-0.011746
"433",10302,20120925,-0.0739
"434",10302,20121224,-0.016452
"435",10302,20130326,0.023636
"436",10302,20130625,0.020528
"437",10302,20130924,-0.147226
"438",10302,20131223,0
"439",10302,20140325,-0.014865
"440",10302,20140624,-0.020036
"441",10302,20140923,0.008738
"442",10302,20141223,-0.004132
"443",10308,20100505,-0.001991
"444",10308,20100804,0
"445",10308,20101103,0.01982
"446",10308,20110202,0.005345
"447",10308,20110504,0.000999
"448",10308,20110803,0.017469
"449",10308,20111102,0.035232
"450",10308,20120202,0.007282
"451",10308,20120503,0.002121
"452",10308,20120802,0.02707
"453",10308,20121101,0.009881
"454",10308,20130131,-0.01007
"455",10308,20130502,0.005431
"456",10308,20130725,0.010108
"457",10308,20131031,-0.02203
"458",10308,20140130,0.013417
"459",10308,20140501,-0.009122
"460",10308,20140731,-0.0108
"461",10308,20141031,0.02242
"462",10318,20101217,0.007532
"463",10318,20111212,-0.025531
"464",10318,20121212,-0.012363
"465",10318,20131219,-0.008556
"466",10318,20141224,-0.018288
"467",10333,20100818,-0.135363
"468",10375,20100428,0.003788
"469",10375,20100728,-0.012438
"470",10375,20101027,0.015625
"471",10375,20110126,-0.023492
"472",10375,20110427,0.018123
"473",10375,20110727,-0.022308
"474",10375,20111026,0.013825
"475",10375,20120125,-0.001892
"476",10375,20120425,0.015929
"477",10375,20120813,0.014677
"478",10375,20121113,-0.020229
"479",10375,20130213,-0.011938
"480",10375,20130513,0.004152
"481",10375,20130813,0.011708
"482",10375,20131113,0.004507
"483",10375,20140212,-0.001249
"484",10375,20140513,-0.014548
"485",10375,20140813,0.009734
"486",10375,20141112,0.022915
"487",10382,20121116,-0.014064
"488",10382,20130509,-0.006809
"489",10382,20130809,-0.00937
"490",10382,20131107,-0.013022
"491",10382,20140306,0.003401
"492",10382,20140508,0.000882
"493",10382,20140808,0.011166
"494",10382,20141106,0.010242
"495",10397,20100415,0.010526
"496",10397,20100701,0.031064
"497",10397,20100930,-0.00677
"498",10397,20101118,0.005053
"499",10397,20110106,-0.014875
"500",10397,20110414,0.037825
"501",10397,20110630,0.011281
"502",10397,20110929,0.019413
"503",10397,20111128,0.027978
"504",10397,20120105,0.004117
"505",10397,20120412,-0.000413
"506",10397,20120628,0.017308
"507",10397,20120927,0.009328
"508",10397,20121127,0.015839
"509",10397,20130103,-0.009769
"510",10397,20130411,0
"511",10397,20130627,0.013428
"512",10397,20131003,-0.00383
"513",10397,20140102,-0.007279
"514",10397,20140410,-0.010663
"515",10397,20140702,-0.017094
"516",10397,20141002,0.006512
"517",10397,20141231,0.000321
"518",10421,20100329,-0.012943
"519",10421,20100628,0.00314
"520",10421,20100928,0.02329
"521",10421,20101229,-0.001225
"522",10421,20110329,-0.002945
"523",10421,20110628,0.00664
"524",10421,20110928,-0.031826
"525",10421,20111228,-0.020265
"526",10421,20120328,0.016144
"527",10421,20120627,0.026034
"528",10421,20120926,0.026214
"529",10421,20130104,0.057903
"530",10421,20130326,0.010842
"531",10421,20130626,-0.012346
"532",10421,20130926,0.002665
"533",10421,20140102,0
"534",10421,20140327,-0.037125
"535",10421,20140626,0.003359
"536",10421,20140926,0.004785
"537",10421,20141229,0.023596
"538",10443,20110118,0.01234
"539",10501,20100311,0.00496
"540",10501,20100602,0.046429
"541",10501,20100909,0.004543
"542",10501,20101202,0.012334
"543",10501,20110310,-0.021184
"544",10501,20110609,0.001652
"545",10514,20121206,0.052632
"546",10514,20140318,0
"547",10516,20100216,-0.004703
"548",10516,20100518,-0.01141
"549",10516,20100817,0.029627
"550",10516,20101116,-0.015237
"551",10516,20110215,-0.000819
"552",10516,20110517,-0.00125
"553",10516,20110816,-0.003181
"554",10516,20111115,0.001175
"555",10516,20120214,0.012771
"556",10516,20120515,-0.012254
"557",10516,20120814,0.002507
"558",10516,20121113,-0.00772
"559",10516,20130215,0.043312
"560",10516,20130514,0.007649
"561",10516,20130820,0.005467
"562",10516,20131112,-0.012883
"563",10516,20140218,-0.000245
"564",10516,20140513,-0.002686
"565",10516,20140819,0.002812
"566",10516,20141118,0.005001
"567",10517,20100303,0.00179
"568",10517,20100416,-0.016842
"569",10517,20100602,0.007111
"570",10517,20100830,-0.00394
"571",10517,20101129,-0.016108
"572",10517,20110302,-0.023216
"573",10517,20110602,-0.004528
"574",10517,20110831,0.000488
"575",10517,20111129,0.010049
"576",10517,20120301,-0.015569
"577",10517,20120604,-0.007384
"578",10517,20120830,-0.007878
"579",10517,20121129,-0.003557
"580",10517,20130301,0.004287
"581",10517,20130604,-0.007656
"582",10517,20130829,-0.007588
"583",10517,20131127,-0.014369
"584",10517,20140228,-0.001591
"585",10517,20140603,0.014281
"586",10517,20140829,0.002385
"587",10517,20141126,-0.023385
"588",10530,20100427,0.000518
"589",10530,20100727,0.003023
"590",10530,20101118,0.017719
"591",10530,20110127,0.008043
"592",10530,20110428,0.011837
"593",10530,20110728,0.008026
"594",10530,20111117,-0.013263
"595",10530,20120201,0.02867
"596",10530,20120502,0.007357
"597",10530,20120802,-0.006028
"598",10530,20121115,0.018411
"599",10530,20121212,-0.004885
"600",10530,20130501,-0.028586
"601",10530,20130801,0.01294
"602",10530,20131114,0.004057
"603",10530,20140130,0.004709
"604",10530,20140501,-0.001502
"605",10530,20140731,-0.01776
"606",10530,20141113,-0.014218
"607",10550,20100618,0
"608",10568,20100329,1.008968
"609",10568,20100622,-0.004132
"610",10568,20100909,0.039352
"611",10568,20101221,-0.004425
"612",10568,20110323,-0.055942
"613",10568,20110622,0.041667
"614",10606,20100218,0.014636
"615",10606,20100520,-0.041679
"616",10606,20100819,-0.022402
"617",10606,20101118,0.013333
"618",10606,20110216,0.010801
"619",10606,20110519,0.000569
"620",10606,20110818,-0.078746
"621",10606,20111117,-0.001117
"622",10606,20120216,0.022171
"623",10606,20120517,0.006004
"624",10606,20120816,0.036222
"625",10606,20121115,-0.007231
"626",10606,20130227,0.030749
"627",10606,20130516,-0.021224
"628",10606,20130815,-0.014925
"629",10606,20131114,-0.000342
"630",10606,20140226,0.023794
"631",10606,20140515,-0.014288
"632",10606,20140814,0.004036
"633",10606,20141120,0.008708
"634",10629,20100225,0.009186
"635",10629,20100527,0.037851
"636",10629,20100830,-0.038272
"637",10629,20101129,0.007812
"638",10629,20110225,0.016915
"639",10629,20110527,0.008781
"640",10629,20110830,-0.010977
"641",10629,20111129,-0.010827
"642",10629,20120228,-0.009068
"643",10629,20120531,0.007505
"644",10629,20120830,-0.008897
"645",10629,20121129,0.015639
"646",10629,20130228,0.006135
"647",10629,20130530,0.005983
"648",10629,20130829,0.00571
"649",10629,20131127,-0.001566
"650",10629,20140227,0.008264
"651",10629,20140529,0.008117
"652",10629,20140828,-0.009639
"653",10629,20141126,0.00232
"654",10649,20120328,0.009693
"655",10649,20121213,0.006487
"656",10656,20100610,0.083333
"657",10656,20101222,-0.004415
"658",10656,20110609,-0.00428
"659",10656,20111223,0.001408
"660",10656,20120607,0.007101
"661",10656,20120913,0.005765
"662",10656,20121213,0.004654
"663",10656,20130313,0.003274
"664",10656,20130612,0.009712
"665",10656,20130912,-0.017839
"666",10656,20131212,0.002731
"667",10656,20140311,-0.007198
"668",10656,20140610,-0.016854
"669",10656,20140911,-0.019761
"670",10656,20141211,-0.003299
"671",10659,20100422,0.026678
"672",10693,20130927,0.003489
"673",10693,20131230,0.0012
"674",10693,20140328,-0.0048
"675",10693,20140627,0.026279
"676",10693,20140929,0.019326
"677",10693,20141230,-0.00887
"678",10696,20131217,-0.001411
"679",10769,20100203,-0.010638
"680",10769,20100505,-0.072081
"681",10769,20100804,-0.029457
"682",10769,20101103,-0.068385
"683",10769,20110202,0.003707
"684",10769,20110504,0.006508
"685",10769,20110803,-0.00505
"686",10769,20111102,0.044994
"687",10769,20120201,0.013699
"688",10769,20120502,-0.002871
"689",10769,20120801,-0.011511
"690",10769,20121003,0.001235
"691",10777,20100311,0.0015
"692",10777,20100617,-0.00932
"693",10777,20100916,0.009724
"694",10777,20101216,0.008441
"695",10777,20110317,0.022474
"696",10777,20110616,0.005601
"697",10777,20110915,0.020586
"698",10777,20111215,0.014851
"699",10777,20120315,0.005109
"700",10777,20120614,0.00434
"701",10777,20120913,0.010886
"702",10777,20121107,-0.020575
"703",10777,20121213,-0.00285
"704",10777,20130314,-0.002711
"705",10777,20130613,0.015403
"706",10777,20130912,0.000246
"707",10777,20131212,-0.003102
"708",10777,20140313,-0.007957
"709",10777,20140612,0.033703
"710",10777,20140911,0.006993
"711",10777,20141211,0.000379
"712",10781,20100407,0.0131
"713",10781,20100707,0.03404
"714",10781,20100908,0.114007
"715",10781,20101006,-0.00644
"716",10781,20101126,0.017379
"717",10781,20110406,0.042228
"718",10781,20110706,-0.003792
"719",10781,20111007,-0.006903
"720",10781,20111228,-0.022439
"721",10781,20120403,0.013965
"722",10781,20120711,-0.08
"723",10781,20121004,-0.000857
"724",10781,20121128,0.006981
"725",10781,20130404,-0.005556
"726",10781,20130703,-0.035022
"727",10781,20131003,0.004885
"728",10781,20131226,0.015944
"729",10781,20140404,0.030464
"730",10781,20140702,0.013307
"731",10781,20141226,0.010491
"732",10812,20100323,0.014171
"733",10812,20100618,0.003287
"734",10812,20101208,-0.005399
"735",10812,20110322,-0.001185
"736",10812,20110622,-0.010552
"737",10812,20110921,-0.0351
"738",10812,20111207,0
"739",10812,20120321,0.002674
"740",10812,20120614,0.012793
"741",10812,20120919,0.012177
"742",10812,20121205,0.011687
"743",10812,20130320,0.000713
"744",10812,20130618,0.006475
"745",10812,20130918,0.000714
"746",10812,20131206,0.004913
"747",10812,20140319,-0.006295
"748",10812,20140618,0.023754
"749",10812,20140916,0.006224
"750",10812,20141205,-0.005703
"751",10822,20101105,-0.056604
"752",10838,20120516,0.081081
"753",10866,20100317,0.012032
"754",10866,20100616,0.026857
"755",10866,20100915,0.006585
"756",10866,20101216,0.052156
"757",10866,20110316,-0.057093
"758",10866,20110615,-0.034068
"759",10866,20110914,0.013755
"760",10866,20111215,0.016471
"761",10866,20120314,-0.011567
"762",10866,20120614,0.041889
"763",10866,20120912,0.003191
"764",10866,20121217,0.029956
"765",10866,20130321,-0.039036
"766",10866,20130613,0.028203
"767",10866,20130918,0.014116
"768",10866,20131219,-0.026633
"769",10866,20140320,0.021315
"770",10866,20140616,0.009003
"771",10866,20140915,-0.012102
"772",10866,20141219,-0.08613
"773",10874,20101119,0.021315
"774",10874,20111118,0.006663
"775",10874,20121116,-0.000415
"776",10874,20131118,-0.023123
"777",10874,20140221,0.004171
"778",10874,20140522,0.01459
"779",10874,20140821,-0.013127
"780",10874,20141121,-0.00219
"781",10892,20100210,0.015368
"782",10892,20100505,-0.004916
"783",10892,20100804,-0.002404
"784",10892,20101103,0.004035
"785",10892,20110209,0.002895
"786",10892,20110511,-0.003237
"787",10892,20110810,-0.099395
"788",10892,20111102,0.006478
"789",10892,20120208,-0.004184
"790",10892,20120509,-0.013899
"791",10892,20120808,0.003878
"792",10892,20121107,-0.018641
"793",10892,20130206,0.003312
"794",10892,20130508,0.006199
"795",10892,20130807,0.003109
"796",10892,20131106,0.005017
"797",10892,20140212,0.008006
"798",10892,20140507,0.017362
"799",10892,20140806,0.007842
"800",10892,20141105,0.001162
"801",10901,20100311,0.016522
"802",10901,20100611,0.0104
"803",10901,20100830,0.058175
"804",10901,20101129,0.068108
"805",10901,20110317,0.008333
"806",10901,20110613,-0.009439
"807",10901,20110830,0.010292
"808",10901,20111129,0
"809",10901,20120316,-0.002774
"810",10901,20120613,0.016063
"811",10901,20120829,0.042419
"812",10901,20121129,-0.008959
"813",10901,20130314,0.001797
"814",10901,20130612,0.010709
"815",10901,20130828,-0.001121
"816",10901,20131127,0.000253
"817",10901,20140313,-0.031858
"818",10901,20140612,-0.008644
"819",10901,20140827,-0.006978
"820",10901,20141126,-0.007094
"821",10909,20110627,0.016546
"822",10909,20130701,0.014674
"823",10932,20100204,-0.058018
"824",10932,20100429,0.032524
"825",10932,20100729,-0.010938
"826",10932,20101104,0.026932
"827",10932,20110203,0.00087
"828",10932,20110505,-0.012031
"829",10932,20110804,-0.062038
"830",10932,20111103,0.010747
"831",10932,20120202,0.02212
"832",10932,20120503,-0.015639
"833",10932,20120802,0.001502
"834",10932,20121101,0.023182
"835",10932,20130208,-0.001772
"836",10932,20130502,0.012895
"837",10932,20130808,0
"838",10932,20131107,-0.014968
"839",10932,20140207,-0.002366
"840",10932,20140501,-0.004313
"841",10932,20140807,-0.005226
"842",10932,20141106,0.000631
"843",10942,20121101,-0.042825
"844",10952,20100506,-0.058278
"845",10952,20100806,0.019835
"846",10952,20101109,-0.004552
"847",10952,20110209,-0.014516
"848",10952,20110506,-0.027826
"849",10952,20110810,-0.071795
"850",10952,20111108,0.010554
"851",10952,20120208,0.00578
"852",10952,20120509,-0.014084
"853",10952,20120808,-0.001923
"854",10952,20121107,-0.013258
"855",10952,20130206,-0.014389
"856",10952,20130508,0.003091
"857",10952,20130807,-0.016514
"858",10952,20131106,-0.001761
"859",10952,20140206,-0.003279
"860",10952,20140507,0.019769
"861",10952,20140806,0.0112
"862",10952,20141106,-0.008734
"863",11003,20101103,0.001311
"864",11003,20110208,-0.002002
"865",11003,20110504,-0.002536
"866",11003,20110803,-0.006531
"867",11003,20111103,0.002103
"868",11003,20120203,-0.001742
"869",11003,20120504,0.01608
"870",11003,20120803,0.022831
"871",11003,20121105,-0.015143
"872",11003,20130204,-0.006189
"873",11003,20130506,0.023011
"874",11003,20130805,0.001351
"875",11003,20131105,-0.007732
"876",11003,20140205,-0.00695
"877",11003,20140506,-0.01387
"878",11003,20140805,-0.027195
"879",11003,20141105,0.002496
"880",11006,20100311,0.014123
"881",11006,20100624,0.009024
"882",11006,20101001,0.007606
"883",11006,20101229,0.003098
"884",11006,20110316,-0.007524
"885",11006,20110701,0.012908
"886",11006,20111004,0.125287
"887",11006,20111229,0.017189
"888",11006,20120315,0.014673
"889",11006,20120702,0.007249
"890",11006,20121001,0.019799
"891",11006,20121126,0.00352
"892",11006,20130312,0.009781
"893",11006,20130702,0.017365
"894",11006,20131001,0.008494
"895",11006,20131230,0.002575
"896",11006,20140307,0.002925
"897",11006,20140627,0.011151
"898",11006,20140929,0.000287
"899",11006,20141016,-0.000816
"900",11018,20110107,0.002408
"901",11018,20110901,-0.013314
"902",11043,20100303,0.011392
"903",11043,20100603,-0.003401
"904",11043,20100901,0.010502
"905",11043,20101123,-0.01073
"906",11043,20110309,0.017719
"907",11043,20110512,0.031482
"908",11043,20110818,-0.028666
"909",11043,20111115,0.007351
"910",11043,20120301,0.016699
